iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
ARE,Asia,United Arab Emirates,4/22/2020,8238,483,410.429,52,6,2.714,832.929,48.835,41.498,5.258,0.607,0.274,1.27,,,,,,,,,23053,929626,93.993,2.331,23232,2.349,0.018,56.6,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/23/2020,8756,518,418.714,56,4,3,885.303,52.374,42.335,5.662,0.404,0.303,1.26,,,,,,,,,25506,955132,96.572,2.579,23305,2.356,0.018,55.7,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/24/2020,9281,525,425.571,64,8,3.857,938.385,53.082,43.029,6.471,0.809,0.39,1.24,,,,,,,,,26274,981406,99.228,2.657,23629,2.389,0.018,55.5,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/25/2020,9813,532,501.571,71,7,4.857,992.174,53.79,50.713,7.179,0.708,0.491,1.23,,,,,,,,,21984,1003390,101.451,2.223,23655,2.392,0.021,47.2,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/26/2020,10349,536,509.714,76,5,5,1046.368,54.194,51.536,7.684,0.506,0.506,1.21,,,,,,,,,25086,1028476,103.987,2.536,23554,2.382,0.022,46.2,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/27/2020,10839,490,510.571,82,6,5.571,1095.911,49.543,51.623,8.291,0.607,0.563,1.19,,,,,,,,,26195,1054671,106.636,2.649,24038,2.43,0.021,47.1,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/28/2020,11380,541,517.857,89,7,6.143,1150.611,54.7,52.36,8.999,0.708,0.621,1.18,,,,,,,,,27905,1082576,109.457,2.821,25143,2.542,0.021,48.6,tests performed,,,,,,,,,,87.04,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/29/2020,11929,549,527.286,98,9,6.571,1206.119,55.508,53.313,9.909,0.91,0.664,1.17,,,,,,,,,26524,1109100,112.139,2.682,25639,2.592,0.021,48.6,tests performed,,,,,,,,,,81.48,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,4/30/2020,12481,552,532.143,105,7,7,1261.931,55.812,53.804,10.616,0.708,0.708,1.16,,,,,,,,,36266,1145366,115.806,3.667,27176,2.748,0.02,51.1,tests performed,,,,,,,,,,81.48,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/1/2020,13038,557,536.714,111,6,6.714,1318.248,56.317,54.266,11.223,0.607,0.679,1.14,,,,,,,,,26677,1172043,118.503,2.697,27234,2.754,0.02,50.7,tests performed,,,,,,,,,,81.48,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/2/2020,13599,561,540.857,119,8,6.857,1374.97,56.722,54.685,12.032,0.809,0.693,1.13,,,,,,,,,18428,1190471,120.366,1.863,26726,2.702,0.02,49.4,tests performed,,,,,,,,,,77.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/3/2020,14163,564,544.857,126,7,7.143,1431.995,57.025,55.089,12.74,0.708,0.722,1.12,,,,,,,,,28039,1218510,123.201,2.835,27148,2.745,0.02,49.8,tests performed,,,,,,,,,,77.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/4/2020,14730,567,555.857,137,11,7.857,1489.323,57.328,56.202,13.852,1.112,0.794,1.12,,,,,,,,,25231,1243741,125.752,2.551,27010,2.731,0.021,48.6,tests performed,,,,,,,,,,77.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/5/2020,15192,462,544.571,146,9,8.143,1536.035,46.712,55.061,14.762,0.91,0.823,1.11,,,,,,,,,33994,1277735,129.189,3.437,27880,2.819,0.02,51.2,tests performed,,,,,,,,,,77.78,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/6/2020,15738,546,544.143,157,11,8.429,1591.24,55.205,55.017,15.874,1.112,0.852,1.11,,,,,,,,,41134,1318869,133.348,4.159,29967,3.03,0.018,55.1,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/7/2020,16240,502,537,165,8,8.571,1641.996,50.756,54.295,16.683,0.809,0.867,1.12,,,,,,,,,33153,1352022,136.7,3.352,29522,2.985,0.018,55,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/8/2020,16793,553,536.429,174,9,9,1697.909,55.913,54.237,17.593,0.91,0.91,1.14,,,,,,,,,29866,1381888,139.72,3.02,29978,3.031,0.018,55.9,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/9/2020,17417,624,545.429,185,11,9.429,1761.001,63.091,55.147,18.705,1.112,0.953,1.16,,,,,,,,,26763,1408651,142.426,2.706,31169,3.151,0.017,57.1,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/10/2020,18198,781,576.429,198,13,10.286,1839.966,78.965,58.282,20.019,1.314,1.04,1.18,,,,,,,,,32597,1441248,145.722,3.296,31820,3.217,0.018,55.2,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/11/2020,18878,680,592.571,201,3,9.143,1908.72,68.754,59.914,20.323,0.303,0.924,1.18,,,,,,,,,34869,1476117,149.247,3.526,33197,3.356,0.018,56,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/12/2020,19661,783,638.429,203,2,8.143,1987.887,79.168,64.55,20.525,0.202,0.823,1.18,,,,,,,,,37112,1513229,153,3.752,33642,3.401,0.019,52.7,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/13/2020,20386,725,664,206,3,7,2061.191,73.303,67.136,20.828,0.303,0.708,1.17,,,,,,,,,38477,1551706,156.89,3.89,33262,3.363,0.02,50.1,tests performed,,,,,,,,,,75.93,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/14/2020,21084,698,692,208,2,6.143,2131.764,70.573,69.967,21.03,0.202,0.621,1.17,,,,,,,,,35735,1587441,160.503,3.613,33631,3.4,0.021,48.6,tests performed,,,,,,,,,,74.07,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/15/2020,21831,747,719.714,210,2,5.143,2207.292,75.528,72.769,21.233,0.202,0.52,1.16,,,,,,,,,40720,1628161,164.62,4.117,35182,3.557,0.02,48.9,tests performed,,,,,,,,,,74.07,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/16/2020,22627,796,744.286,214,4,4.143,2287.774,80.482,75.253,21.637,0.404,0.419,1.16,,,,,,,,,37844,1666005,168.447,3.826,36765,3.717,0.02,49.4,tests performed,,,,,,,,,,74.07,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/17/2020,23358,731,737.143,220,6,3.143,2361.684,73.91,74.531,22.244,0.607,0.318,1.16,,,,,,,,,38904,1704909,172.38,3.934,37666,3.808,0.02,51.1,tests performed,,,,,,,,,,74.07,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/18/2020,24190,832,758.857,224,4,3.286,2445.806,84.122,76.727,22.648,0.404,0.332,1.15,,,,,,,,,43732,1748641,176.802,4.422,38932,3.936,0.019,51.3,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/19/2020,25063,873,771.714,227,3,3.429,2534.073,88.267,78.027,22.952,0.303,0.347,1.15,,,,,,,,,43993,1792634,181.25,4.448,39915,4.036,0.019,51.7,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/20/2020,26004,941,802.571,233,6,3.857,2629.216,95.143,81.147,23.558,0.607,0.39,1.14,,,,,,,,,50377,1843011,186.343,5.094,41615,4.208,0.019,51.9,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/21/2020,26898,894,830.571,237,4,4.143,2719.607,90.391,83.978,23.963,0.404,0.419,1.12,,,,,,,,,39791,1882802,190.367,4.023,42194,4.266,0.02,50.8,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/22/2020,27892,994,865.857,241,4,4.429,2820.108,100.501,87.545,24.367,0.404,0.448,1.1,,,,,,,,,35686,1918488,193.975,3.608,41475,4.193,0.021,47.9,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/23/2020,28704,812,868.143,244,3,4.286,2902.208,82.1,87.776,24.67,0.303,0.433,1.07,,,,,,,,,41202,1959690,198.141,4.166,41955,4.242,0.021,48.3,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/24/2020,29485,781,875.286,245,1,3.571,2981.174,78.965,88.499,24.771,0.101,0.361,1.04,,,,,,,,,28282,1987972,201,2.86,40438,4.089,0.022,46.2,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/25/2020,30307,822,873.857,248,3,3.429,3064.285,83.111,88.354,25.075,0.303,0.347,1.02,,,,,,,,,27540,2015512,203.785,2.785,38124,3.855,0.023,43.6,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/26/2020,31086,779,860.429,253,5,3.714,3143.048,78.763,86.996,25.58,0.506,0.376,0.99,,,,,,,,,38628,2054140,207.69,3.906,37358,3.777,0.023,43.4,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/27/2020,31969,883,852.143,255,2,3.143,3232.326,89.278,86.159,25.783,0.202,0.318,0.97,,,,,,,,,36131,2090271,211.343,3.653,35323,3.571,0.024,41.5,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/28/2020,32532,563,804.857,258,3,3,3289.25,56.924,81.378,26.086,0.303,0.303,0.94,,,,,,,,,42624,2132895,215.653,4.31,35728,3.612,0.023,44.4,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/29/2020,33170,638,754,260,2,2.714,3353.757,64.507,76.236,26.288,0.202,0.274,0.93,,,,,,,,,37153,2170048,219.41,3.756,35937,3.634,0.021,47.7,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/30/2020,33896,726,741.714,262,2,2.571,3427.162,73.405,74.993,26.49,0.202,0.26,0.92,,,,,,,,,30147,2200195,222.458,3.048,34358,3.474,0.022,46.3,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,5/31/2020,34557,661,724.571,264,2,2.714,3493.994,66.832,73.26,26.693,0.202,0.274,0.91,,,,,,,,,35037,2235232,226,3.543,35323,3.571,0.021,48.8,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/1/2020,35192,635,697.857,266,2,2.571,3558.198,64.204,70.559,26.895,0.202,0.26,0.9,,,,,,,,,41762,2276994,230.223,4.222,37355,3.777,0.019,53.5,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/2/2020,35788,596,671.714,269,3,2.286,3618.458,60.26,67.916,27.198,0.303,0.231,0.89,,,,,,,,,54823,2331817,235.766,5.543,39668,4.011,0.017,59.1,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/3/2020,36359,571,627.143,270,1,2.143,3676.191,57.733,63.409,27.299,0.101,0.217,0.88,,,,,,,,,44241,2376058,240.239,4.473,40827,4.128,0.015,65.1,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/4/2020,37018,659,640.857,273,3,2.143,3742.821,66.63,64.796,27.603,0.303,0.217,0.88,,,,,,,,,52996,2429054,245.597,5.358,42308,4.278,0.015,66,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/5/2020,37642,624,638.857,274,1,2,3805.913,63.091,64.594,27.704,0.101,0.202,0.88,,,,,,,,,44201,2473255,250.066,4.469,43315,4.379,0.015,67.8,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/6/2020,38268,626,624.571,275,1,1.857,3869.207,63.294,63.149,27.805,0.101,0.188,0.87,,,,,,,,,32679,2505934,253.37,3.304,43677,4.416,0.014,69.9,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/7/2020,38808,540,607.286,276,1,1.714,3923.805,54.598,61.402,27.906,0.101,0.173,0.86,,,,,,,,,37640,2543574,257.176,3.806,44049,4.454,0.014,72.5,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/8/2020,39376,568,597.714,281,5,2.143,3981.234,57.429,60.434,28.411,0.506,0.217,0.86,,,,,,,,,47201,2590775,261.948,4.772,44826,4.532,0.013,75,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/9/2020,39904,528,588,283,2,2,4034.619,53.385,59.452,28.614,0.202,0.202,0.85,,,,,,,,,45378,2636153,266.537,4.588,43477,4.396,0.014,73.9,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/10/2020,40507,603,592.571,284,1,2,4095.588,60.968,59.914,28.715,0.101,0.202,0.84,,,,,,,,,44167,2680320,271.002,4.466,43466,4.395,0.014,73.4,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/11/2020,40986,479,566.857,286,2,1.857,4144.018,48.431,57.314,28.917,0.202,0.188,0.83,,,,,,,,,40724,2721044,275.12,4.118,41713,4.218,0.014,73.6,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/12/2020,41499,513,551,287,1,1.857,4195.887,51.868,55.711,29.018,0.101,0.188,0.82,,,,,,,,,43013,2764057,279.469,4.349,41543,4.2,0.013,75.4,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/13/2020,41990,491,531.714,288,1,1.857,4245.531,49.644,53.761,29.119,0.101,0.188,0.81,,,,,,,,,27041,2791098,282.203,2.734,40738,4.119,0.013,76.6,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/14/2020,42294,304,498,289,1,1.857,4276.268,30.737,50.352,29.22,0.101,0.188,0.79,,,,,,,,,38036,2829134,286.048,3.846,40794,4.125,0.012,81.9,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/15/2020,42636,342,465.714,291,2,1.429,4310.847,34.579,47.088,29.422,0.202,0.144,0.79,,,,,,,,,39887,2869021,290.081,4.033,39749,4.019,0.012,85.4,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/16/2020,42982,346,439.714,293,2,1.429,4345.83,34.983,44.459,29.625,0.202,0.144,0.8,,,,,,,,,40478,2909499,294.174,4.093,39049,3.948,0.011,88.8,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/17/2020,43364,382,408.143,295,2,1.571,4384.454,38.623,41.267,29.827,0.202,0.159,0.82,,,,,,,,,38502,2948001,298.067,3.893,38240,3.866,0.011,93.7,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/18/2020,43752,388,395.143,298,3,1.714,4423.684,39.23,39.952,30.13,0.303,0.173,0.84,,,,,,,,,34364,2982365,301.541,3.474,37332,3.775,0.011,94.5,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/19/2020,44145,393,378,300,2,1.857,4463.419,39.736,38.219,30.332,0.202,0.188,0.85,,,,,,,,,48524,3030889,306.448,4.906,38119,3.854,0.01,100.8,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/20/2020,44533,388,363.286,301,1,1.857,4502.649,39.23,36.731,30.434,0.101,0.188,0.87,,,,,,,,,40876,3071765,310.58,4.133,40095,4.054,0.009,110.4,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/21/2020,44925,392,375.857,302,1,1.857,4542.283,39.634,38.002,30.535,0.101,0.188,0.89,,,,,,,,,40956,3112721,314.721,4.141,40512,4.096,0.009,107.8,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/22/2020,45303,378,381,303,1,1.714,4580.502,38.219,38.522,30.636,0.101,0.173,0.91,,,,,,,,,44291,3157012,319.2,4.478,41142,4.16,0.009,108,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/23/2020,45683,380,385.857,305,2,1.714,4618.923,38.421,39.013,30.838,0.202,0.173,0.93,,,,,,,,,49650,3206662,324.22,5.02,42452,4.292,0.009,110,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/24/2020,46133,450,395.571,307,2,1.714,4664.422,45.499,39.995,31.04,0.202,0.173,0.95,,,,,,,,,49152,3255814,329.189,4.97,43973,4.446,0.009,111.2,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
ARE,Asia,United Arab Emirates,6/25/2020,46563,430,401.571,308,1,1.429,4707.899,43.477,40.602,31.141,0.101,0.144,0.97,,,,,,,,,52527,3308341,334.5,5.311,46568,4.708,0.009,116,tests performed,,,,,,,,,,72.22,9890400,112.442,34,1.144,0.526,67293.483,,317.84,17.26,1.2,37.4,,1.2,77.97,0.89
